AG2P	3D MahJongg (Europe) (En,Fr,De,Nl)
AG3E	Gabrielle's Ghostly Groove 3D (USA)
AG3P	Gabrielle's Ghostly Groove 3D (Europe) (En,Fr,De,Es,It) (Rev 1)
AG5E	Paper Mario - Sticker Star (USA) (En,Fr,Es)
AG5P	Paper Mario - Sticker Star (Europe) (En,Fr,De,Es,It)
AG6E	Skylanders Giants (USA) (En,Fr,Es)
AG6P	Skylanders Giants (Europe) (En,Fr,De,Es,It,Nl)
AG8P	Gardenscapes (Europe) (En,Fr,De,Nl)
AGAE	Mario Tennis Open (USA) (En,Fr,Es)
AGAP	Mario Tennis Open (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)
AGCP	Combo Pack - Madagascar 3 - Europe's Most Wanted + Croods, The - Prehistoric Party! (Europe) (En,Fr,De,Es,It)
AGFE	Gravity Falls - Legend of the Gnome Gemulets (USA)
AGFP	Gravity Falls - Legend of the Gnome Gemulets (Europe) (En,Fr,De,Es,It)
AGGE	Luigi's Mansion - Dark Moon (USA) (En,Fr,Es)
AGGP	Luigi's Mansion 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)
AGLE	Green Lantern - Rise of the Manhunters (USA) (En,Fr,Es)
AGLP	Green Lantern - Rise of the Manhunters (Europe) (En,Fr,De,Es,It,Nl)
AGPE	Garfield Kart (USA)
AGPP	Garfield Kart (Europe) (En,Fr,De,Es,It)
AGRE	Tom Clancy's Ghost Recon - Shadow Wars (USA) (En,Fr,Es)
AGRP	Tom Clancy's Ghost Recon - Shadow Wars (Europe) (En,Fr,De,Es,It)
AGSE	Gem Smashers (USA)
AGTE	Thor - God of Thunder (USA) (En,Fr,Es)
AGTP	Thor - God of Thunder (Europe) (En,Fr,De,Es,It)
AGUE	Imagine - Fashion Designer (USA) (En,Fr,Es)
AGUP	Imagine - Fashion Designer 3D (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)
AGVP	Gummy Bears - Magical Medallion (Europe) (En,Fr,De,Es,It,Nl)
AGXE	Generator Rex - Agent of Providence (USA) (En,Fr)
AGXP	Generator Rex - Agent of Providence (Europe) (En,Fr,De,Es,It)
AH5E	Monster High - Skultimate Roller Maze (USA) (En,Fr,Es)
AH5P	Monster High - Skultimate Roller Maze (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)
AH6E	Heroes of Ruin (USA) (En,Fr,Es)
AH6P	Heroes of Ruin (Europe) (En,Fr,De,Es,It)
AH8E	Hotel Transylvania (USA)
