1E107999	Elf - The Movie (Europe) (En,Fr,De,Es,It)
1E23BAD4	Famicom Mini 10 - Star Soldier (Japan) (En)
1E2E8937	Astro Boy - Omega Factor (Europe) (En,Ja,Fr,De,Es,It)
1E4C6D6A	Super Mario Advance (USA, Europe)
1E4D4813	Shrek - Reekin' Havoc (Europe) (En,Fr,De,Es,It,Nl)
1E7048D2	Jurassic Park III - Island Attack (USA)
1E86F5B0	Chicken Little (USA, Europe) (En,Fr,De,Es,It,Nl)
1EAC1F48	Summon Night - Swordcraft Story 2 (USA)
1EB0F64D	Drawing a Leviathan (World)
1EBDDDED	Alice Sisters (World) (En,Ja,Fr)
1EF2ACF3	Super Ghouls'n Ghosts (USA, Europe)
1F023DBE	2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed (USA)
1F036CBA	Megaman - Battle Network 3 - Blue Version (Europe)
1F12D048	Killer 3D Pool (USA)
1F1C08FB	Pokemon - Emerald Version (USA, Europe)
1F2708D5	Paard & Pony - Mijn Manege (Netherlands) (En,Nl)
1F36892F	Sonic Advance 3 (Japan) (En,Ja,Fr,De,Es,It) (Virtual Console)
1F5149BC	Tony Hawk's Underground (USA, Europe)
1F62D660	Spyro Adventure (Europe) (En,Fr,De,Es,It,Nl)
1F92814E	Pac-Man World (Europe) (En,Fr,De,Es,It)
1F9D002E	Dora the Explorer Double Pack (USA)
1FA131E8	Grand Theft Auto (USA)
1FE34E43	WarioWare, Inc. - Minigame Mania (Europe) (En,Fr,De,Es,It) (Virtual Console)
20025842	Mario Kart - Super Circuit (Europe)
201E3412	Shaman King - Master of Spirits 2 (USA)
20287753	3 Game Pack! - Mouse Trap + Simon + Operation (USA)
204142E1	Dragon Ball Z - The Legacy of Goku II (USA)
204B4EB7	Mario Golf - Advance Tour (USA) (Virtual Console)
20684433	Dragon Ball Z - The Legacy of Goku II (Europe) (En,Fr,De,Es,It)
206933F5	Santa Clause 3, The - The Escape Clause (USA)
208D77EC	Yu Yu Hakusho - Ghostfiles - Spirit Detective (Europe) (En,Fr,De,Es,It)
20929EC1	2 Game Pack! - Hot Wheels - Stunt Track Challenge + Hot Wheels - World Race (USA, Europe)
209958E5	Starsky & Hutch (Europe) (En,Fr,De,Es,It)
20EF3F64	Kirby - Nightmare in Dream Land (USA)
2120695C	Mega Man - Battle Network 4 - Red Sun (USA)
21C84334	Monster House (Europe) (En,Fr,De,Es)
21E5A010	Bratz (USA) (En,Fr,Es)
21EF5165	Double Pack - Sonic Advance & ChuChu Rocket! (Japan) (En,Ja,Fr,De,Es)
2216FBD6	Dogz (Europe) (En,Fr,De,It)
22489C7C	2 Games in 1 - Sonic Advance + ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es)
227A5430	Mijn Dierenpraktijk (Netherlands) (En,Nl)
227D2581	Yu-Gi-Oh! - The Sacred Cards (Europe) (En,Fr,De,Es,It) (v1.1) (Early Days Collection)
22D993C6	Scooby-Doo (USA)
22E12D0E	Super Mario Advance 4 - Super Mario Bros. 3 (USA) (Rev 1) (Switch Online)
22E65767	Franklin's Great Adventures (Europe) (En,Fr,De,Es,It,Nl,Pt,Da)
22F19169	Cinderella - Magical Dreams (USA) (En,Fr,De,Es,It)
23188CB3	Fairly OddParents!, The - Shadow Showdown (Europe)
23297579	SpongeBob SquarePants - Lights, Camera, Pants! (USA)
235628C3	SpongeBob SquarePants - Battle for Bikini Bottom (USA)
23575BF2	Tom Clancy's Rainbow Six - Rogue Spear (USA) (En,Fr,De,Es,It)
2380B93A	Lord of the Rings, The - The Fellowship of the Ring (Europe) (En,Fr,De,Es,It)
2390ACA6	Smashing Drive (USA)
23B92CF7	Virtual Kasparov (Europe) (En,Fr,De,Es,It)
23D0A981	Megaman - Battle Network 3 - White Version (Europe)
23E4082C	Classic NES Series - Castlevania (USA)
23E8A494	Bratz - Babyz (USA)
240282E6	Bomberman Tournament (USA, Europe)
24046BF2	Megaman - Battle Chip Challenge (Europe) (Virtual Console)
2412C5EB	Maniac Racers Advance (Europe) (En,Fr,De,Es,It)
24244415	Zone of the Enders - The Fist of Mars (USA)
2487B85B	Advance Guardian Heroes (Europe) (En,Fr)
25015475	Animal Snap - Rescue Them 2 by 2 (Europe)
25123D97	Super Bubble Pop (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)
2517EF1E	YakOnTaks (World)
2521A98C	Herbie - Fully Loaded (Europe) (En,Fr,De)
2547F3A1	Unfabulous (USA)
25B0E933	Chessmaster (USA)
25C29EFB	Megaman - Battle Network 6 - Cybeast Gregar (Europe)
25C394D1	Mario vs. Donkey Kong (USA, Australia)
25E8E2CD	Alex Rider - Stormbreaker (Europe) (En,Fr,De,Es)
25E8E649	Thunder Alley (USA)
25F43491	X-Men - Reign of Apocalypse (USA, Europe)
262BDA80	bit Generations - Boundish (Japan) (En)
26351555	Dungeons & Dragons - Eye of the Beholder (Europe) (En,Fr,De,Es,It)
264F7A95	Ultimate Arcade Games (USA)
2653401A	Fire Emblem - The Sacred Stones (Europe) (En,Fr,De,Es,It) (Virtual Console)
26BE44FD	Mega Man - Battle Chip Challenge (USA)
26D62D32	Rocket Power - Zero Gravity Zone (USA)
26FD0FC9	Advance Wars (USA) (Rev 1)
27055186	With the Last Moonbeam (World) (v1.0.1)
2706B300	Disney's Game + TV Episode - Lizzie McGuire 2 - Lizzie Diaries (USA) (En,Fr)
2706DFF2	Premier Manager 2004-2005 (Europe) (En,Fr,De,It)
2723236B	Crazy Frog Racer (Europe) (En,Fr,De,Nl)
27411EF5	Cocoto - Platform Jumper (Europe) (En,Fr,De,Es,It)
277D2C89	Strike Force Hydra (Europe)
2784F3F2	Mega Man Zero 3 (USA)
2796F04D	Super Panda (USA)
27A52EA7	Yu-Gi-Oh! - The Eternal Duelist Soul (USA) (Early Days Collection)
27B95C01	Frogger's Adventures 2 - The Lost Wand (USA) (En,Es)
27E7FD09	Chessmaster (Europe)
27F2BC67	Final Fantasy IV Advance (Europe) (En,Fr,De,Es,It)
280587F2	2 Games in 1! - Dragon Ball Z - Buu's Fury + Dragon Ball GT - Transformation (USA)
28108D5E	notenogram (World) (v1.1)
28163523	Dogz 2 (Europe)
2819BDF5	Pferd & Pony - Mein Gestuet (Germany) (En,De)
28724CA5	Backyard Sports - Basketball 2007 (USA)
28985872	Elite AGB (World) (v1.4.1)
28BAA30E	Castlevania - Aria of Sorrow (USA) (Virtual Console)
28E6BD52	Tennis Masters Series 2003 (Europe) (En,Fr,De,Es,It,Pt)
28F0A921	ESPN Great Outdoor Games - Bass Tournament (Europe)
2931D6A8	Yggdra Union - We'll Never Fight Alone (Europe)
2956A0DA	Tringo (USA)
296E1092	Max Payne (USA)
297B9854	Space Invaders EX (Japan) (En)
297D664B	Zipline Zapper (World) (GBA Jam 2024)
297DCB65	Yu-Gi-Oh! - Destiny Board Traveler (USA) (Early Days Collection)
2994DE1D	Dead to Rights (Europe) (En,Fr,De,Es,It)
29A14B59	Megaman Zero 2 (Europe)
29D23835	Barbie and the Magic of Pegasus (USA)
29DFFF34	WinX Club - Quest for the Codex (USA)
29F83314	Rayman 3 (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)
2A10F7E4	Lilo & Stitch (Europe) (En,Fr,De,Es,It,Nl)
2A3E1A8D	Prince of Persia - The Sands of Time & Lara Croft Tomb Raider - The Prophecy (Europe) (En,Fr,De,Es,It,Nl+En,Fr,De,Es,It)
2A524221	Fire Emblem (USA, Australia)
2A882EA6	American Tail, An - Fievel's Gold Rush (USA) (En,Es)
2ACBDB64	Robots (Europe) (En,Fr,De,Es,It)
2AEE0380	Super Robot Taisen - Original Generation 2 (USA)
2AF2DA4E	Gematrix (World) (GBA Jam 2024)
2AF65E94	3 Games in One! - Breakout + Centipede + Warlords (Europe) (En,Fr,De,Es,It)
2AFD6FF9	Punch King - Arcade Boxing (World) (Evercade)
2B077058	Duke Nukem Advance (World) (En,Fr,De,It) (Evercade)
2B207D1F	Kill Switch (USA)
2B3A2AB2	xXx (USA, Europe)
2B3FCC74	Charlie and the Chocolate Factory (Europe) (En,Fr,Es,Nl)
2B4843FE	Super Dropzone - Intergalactic Rescue Mission (USA)
2B666FED	Hey Arnold! - The Movie (Europe) (En,Fr,De)
2B7E3CCB	Gumby vs. the Astrobots (USA)
2B8B3964	Looney Tunes - Back in Action (USA, Europe) (En,Fr,De,Es,It)
2B92EB8E	King of Fighters EX, The - NeoBlood (USA)
2BE4F2BC	Hardcore Pool (Europe) (En,De,Es,It)
2BF26A56	Superman - Countdown to Apokolips (Europe) (En,Fr,De,Es,It)
2C119783	Scurge - Hive (Europe) (En,Fr,De,Es,It)
2C3862C3	Barbie Superpack - Secret Agent + Groovy Games (Europe) (En,Fr,De,Es,It)
2C38BAE2	Crash Superpack - Crash Bandicoot 2 - N-Tranced + Crash Nitro Kart (USA)
2C57E588	2 Games in 1 - Sonic Battle + ChuChu Rocket! (Europe) (En,Ja,Fr,De,Es,It+En,Ja,Fr,De,Es)
2C79C2DE	Super Mario Advance 3 - Yoshi's Island (Europe) (En,Fr,De,Es,It) (Virtual Console)
2C79E3D1	ESPN X-Games Skateboarding (Europe) (En,Fr,De,Es,It)
2C8C1B5A	ChuChu Rocket! (Japan) (En,Ja,Fr,De,Es)
2C8EB8A1	Totally Spies! 2 - Undercover (USA) (En,Fr)
2CCD4915	Blades of Thunder (USA)
2CEDBB31	Pitfall - The Mayan Adventure (USA, Europe)
2CEE050F	Dora the Explorer - Super Star Adventures! (USA)
2D806290	Incredibles, The - Rise of the Underminer (USA, Europe)
2DA5C91E	Tweety and the Magic Gems (USA)
2DB31825	Konami Collector's Series - Arcade Advanced (USA)
2DB83271	Tom and Jerry in Infurnal Escape (Europe) (En,Fr,De,Es,It)
2DD8CBD7	Around the World in 80 Days (Europe) (En,Fr,De,Es,It,Nl)
2DEF3656	Lord of the Rings, The - The Third Age (USA, Europe) (En,Fr,De,Es,It)
2DF9D7F0	Pirates of the Caribbean - The Curse of the Black Pearl (Europe) (En,Fr,De,Es,It)
2E16184A	Crash Bandicoot 2 - N-Tranced (USA)
2E271C13	Defender (USA)
2E5EDA0D	2 Games in 1 - Finding Nemo + Finding Nemo - The Continuing Adventures (Europe) (Fr,Nl+Fr,De,Nl)
2E725460	Sportsmans Pack 2 in 1 - Cabela's Big Game Hunter + Rapala Pro Fishing (USA)
2EB60177	Gem Smashers (USA)
2EB72B95	Hot Potato! (Europe) (En,Fr,De)
2EB9EEE6	Frogger's Adventures - Temple of the Frog (USA) (En,Fr,De,Es,It)
2EF801C0	Bratz - The Movie (USA)
2F098A42	Namco Museum - 50th Anniversary (Europe) (En,Fr,De,Es,It)
2F1316D2	Disney Sports - Soccer (USA)
2F2389D2	Spyro - Season of Ice (USA)
2F843CBB	Titei Senki Advance (World)
2FA6DB95	Spirits & Spells (USA)
2FB4B14D	Super Bust-A-Move (USA) (En,Fr,Es)
2FB5B819	Gekido Advance - Kintaro's Revenge (Europe) (En,Fr,De,Es,It)
2FDBE7A8	Moto Racer Advance (USA) (En,Fr,De,Es,It)
2FFF9BA9	Duel Masters - Sempai Legends (Europe) (En,Fr,De,Es,It)
300F5D25	Ultimate Card Games (USA) (Rev 1)
302B8B3D	Harry Potter and the Order of the Phoenix (USA, Europe) (En,Fr,De,Es,It,Nl,Da)
302E75F3	Zoids - Legacy (USA)
307F7D77	Castle Master (World)
